date,universe,method,fund,return,periods_per_year,lambda_tilt
2021-06-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008313831048845047,252,0.15
2021-06-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0005702347168713119,252,0.15
2021-06-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00043643154456993015,252,0.15
2021-06-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00445513757344037,252,0.15
2021-07-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0057846198328739854,252,0.15
2021-07-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0041319177403640675,252,0.15
2021-07-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007548971780122165,252,0.15
2021-07-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0002801140774155018,252,0.15
2021-07-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00694755964943903,252,0.15
2021-07-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01065803107148747,252,0.15
2021-07-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003311588647237408,252,0.15
2021-07-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0036358394163708875,252,0.15
2021-07-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0010374169764951176,252,0.15
2021-07-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0012754599648310207,252,0.15
2021-07-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007868270279933988,252,0.15
2021-07-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015705879927287347,252,0.15
2021-07-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009448289098813262,252,0.15
2021-07-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008281898391594687,252,0.15
2021-07-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0008795011526515056,252,0.15
2021-07-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0056589454510958155,252,0.15
2021-07-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00468046605526536,252,0.15
2021-07-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0026640739786294963,252,0.15
2021-07-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0027934143625463967,252,0.15
2021-07-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005509075040695516,252,0.15
2021-07-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004858783680798985,252,0.15
2021-08-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0023811484045991867,252,0.15
2021-08-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004561266440325199,252,0.15
2021-08-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007769262796921099,252,0.15
2021-08-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003929990746808225,252,0.15
2021-08-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0017819091874800394,252,0.15
2021-08-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0019677613045202443,252,0.15
2021-08-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005216811120570919,252,0.15
2021-08-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008007617034764757,252,0.15
2021-08-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0019180912283970038,252,0.15
2021-08-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0022687584524888724,252,0.15
2021-08-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0008528854407332542,252,0.15
2021-08-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0031081976283474765,252,0.15
2021-08-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012756153091384524,252,0.15
2021-08-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0027535938279091266,252,0.15
2021-08-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00498595179491732,252,0.15
2021-08-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008106113828976714,252,0.15
2021-08-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00036659833824496734,252,0.15
2021-08-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0011154074985271557,252,0.15
2021-08-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0065065787604548595,252,0.15
2021-08-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009081993738728044,252,0.15
2021-08-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00022269080247108486,252,0.15
2021-08-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0008353595288020339,252,0.15
2021-09-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00127482738399065,252,0.15
2021-09-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005285002934473989,252,0.15
2021-09-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0020978613248767678,252,0.15
2021-09-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011104852076407563,252,0.15
2021-09-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00010388732014392335,252,0.15
2021-09-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007971255107748617,252,0.15
2021-09-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0035592397044948267,252,0.15
2021-09-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0024082113638790935,252,0.15
2021-09-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008109975869189583,252,0.15
2021-09-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005690433904730081,252,0.15
2021-09-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004927557931610094,252,0.15
2021-09-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.010672320469659574,252,0.15
2021-09-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015211795186432002,252,0.15
2021-09-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.002184879249522016,252,0.15
2021-09-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005211390405298621,252,0.15
2021-09-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00846288866032313,252,0.15
2021-09-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0027755499211353034,252,0.15
2021-09-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00027531444983771626,252,0.15
2021-09-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.010539732329538662,252,0.15
2021-09-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005059205658245965,252,0.15
2021-09-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008110290302606132,252,0.15
2021-10-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01021687909737922,252,0.15
2021-10-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0028911332559566722,252,0.15
2021-10-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004356088980628289,252,0.15
2021-10-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0019128940258689479,252,0.15
2021-10-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008025812120667877,252,0.15
2021-10-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0017613252728986434,252,0.15
2021-10-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008537478839838294,252,0.15
2021-10-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0007368035149640453,252,0.15
2021-10-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004048548356138054,252,0.15
2021-10-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01286749833631629,252,0.15
2021-10-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0032314556090684123,252,0.15
2021-10-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0017378139517871425,252,0.15
2021-10-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010504541927623524,252,0.15
2021-10-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009103369453401573,252,0.15
2021-10-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002583962178049333,252,0.15
2021-10-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.001500583629375216,252,0.15
2021-10-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0051859156736734175,252,0.15
2021-10-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004740954063037297,252,0.15
2021-10-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01353504503936431,252,0.15
2021-10-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007717152392907789,252,0.15
2021-10-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0024159515804217744,252,0.15
2021-11-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006379549356953848,252,0.15
2021-11-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004711968389637546,252,0.15
2021-11-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0055423355217803965,252,0.15
2021-11-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005282019572242522,252,0.15
2021-11-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0012584313575463603,252,0.15
2021-11-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0025619766172443235,252,0.15
2021-11-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00015025102895441076,252,0.15
2021-11-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004503775167224465,252,0.15
2021-11-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0016706117578656522,252,0.15
2021-11-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0023222415628874784,252,0.15
2021-11-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0024046210666370574,252,0.15
2021-11-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00035811691137425944,252,0.15
2021-11-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005455522456847856,252,0.15
2021-11-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0017285792351478563,252,0.15
2021-11-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006770323387254996,252,0.15
2021-11-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0001097242774998466,252,0.15
2021-11-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006608191900245986,252,0.15
2021-11-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.000992994533941451,252,0.15
2021-11-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.018310054701337793,252,0.15
2021-11-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005972337108677166,252,0.15
2021-11-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.021940683502210376,252,0.15
2021-12-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012264288514501362,252,0.15
2021-12-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.018383467937940202,252,0.15
2021-12-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0015280075692291704,252,0.15
2021-12-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012715816517803818,252,0.15
2021-12-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012565976249114054,252,0.15
2021-12-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00011711726428578688,252,0.15
2021-12-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00556139166401713,252,0.15
2021-12-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005687150198239033,252,0.15
2021-12-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.001682316252686362,252,0.15
2021-12-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0019149040499598271,252,0.15
2021-12-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009666191331906859,252,0.15
2021-12-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006461567851220295,252,0.15
2021-12-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011102124032767068,252,0.15
2021-12-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005842678575020594,252,0.15
2021-12-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010695478527416504,252,0.15
2021-12-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005803618396474854,252,0.15
2021-12-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004715703303539375,252,0.15
2021-12-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012029695798581945,252,0.15
2021-12-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002160113781459507,252,0.15
2021-12-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0014041024750673704,252,0.15
2021-12-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0006634363969167302,252,0.15
2021-12-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0011649945015833017,252,0.15
2022-01-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004669775754843371,252,0.15
2022-01-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005110286098519783,252,0.15
2022-01-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00882776446448902,252,0.15
2022-01-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0021845081812356935,252,0.15
2022-01-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0012333276699913515,252,0.15
2022-01-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006775316893552254,252,0.15
2022-01-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008210959550586924,252,0.15
2022-01-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003390482279128768,252,0.15
2022-01-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004725137434966786,252,0.15
2022-01-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00016594624244506184,252,0.15
2022-01-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00981479233891771,252,0.15
2022-01-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0033597174317921384,252,0.15
2022-01-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011045298610813499,252,0.15
2022-01-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.010622143743002289,252,0.15
2022-01-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0013580631368759455,252,0.15
2022-01-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005834966642761026,252,0.15
2022-01-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01011157718195628,252,0.15
2022-01-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0032004655327170124,252,0.15
2022-01-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.017212854620272725,252,0.15
2022-01-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.013303677482913648,252,0.15
2022-02-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00921412635481923,252,0.15
2022-02-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00956564553581439,252,0.15
2022-02-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009460280594608926,252,0.15
2022-02-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.002632290773045019,252,0.15
2022-02-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002013624848015185,252,0.15
2022-02-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0043761672734294295,252,0.15
2022-02-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010216109429308382,252,0.15
2022-02-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01823416224140884,252,0.15
2022-02-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008861574920110436,252,0.15
2022-02-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005880237892299299,252,0.15
2022-02-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00908888152853661,252,0.15
2022-02-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0004991119727070806,252,0.15
2022-02-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012684437475930238,252,0.15
2022-02-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007840137732108687,252,0.15
2022-02-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00550375608998435,252,0.15
2022-02-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009871136628067687,252,0.15
2022-02-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005461367849983392,252,0.15
2022-02-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.02513780625290651,252,0.15
2022-02-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.003941116224065042,252,0.15
2022-03-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009859219218412204,252,0.15
2022-03-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.017695703348650074,252,0.15
2022-03-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0017060099564902953,252,0.15
2022-03-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0036983742799215707,252,0.15
2022-03-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.013867295692369065,252,0.15
2022-03-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0071651488820832126,252,0.15
2022-03-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011980517183333457,252,0.15
2022-03-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0003752656712287538,252,0.15
2022-03-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00800618213606416,252,0.15
2022-03-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00931770904297791,252,0.15
2022-03-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009547129610972463,252,0.15
2022-03-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01331765747949197,252,0.15
2022-03-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.013528322280396977,252,0.15
2022-03-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0042505769043569746,252,0.15
2022-03-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0032264687819207705,252,0.15
2022-03-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005051800442901532,252,0.15
2022-03-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008727981441888823,252,0.15
2022-03-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009443721142503058,252,0.15
2022-03-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009048284681139485,252,0.15
2022-03-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0027127497443884367,252,0.15
2022-03-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012351742750895973,252,0.15
2022-03-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00263431446264947,252,0.15
2022-03-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012940041306366864,252,0.15
2022-04-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007015499740294995,252,0.15
2022-04-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0019274182967438313,252,0.15
2022-04-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009013080966164854,252,0.15
2022-04-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0018074231284275065,252,0.15
2022-04-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0015551885852313875,252,0.15
2022-04-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0030233303299619365,252,0.15
2022-04-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011286219167624647,252,0.15
2022-04-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0009510509047620575,252,0.15
2022-04-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008210058274356483,252,0.15
2022-04-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0014167237192696277,252,0.15
2022-04-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0010590805882144739,252,0.15
2022-04-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01179854051599995,252,0.15
2022-04-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0019188466119926877,252,0.15
2022-04-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011862444191238584,252,0.15
2022-04-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.021214250451827607,252,0.15
2022-04-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0024733247596390234,252,0.15
2022-04-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01990703063090355,252,0.15
2022-04-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00015411908221458573,252,0.15
2022-04-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.016397761760680966,252,0.15
2022-04-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.03437921664955722,252,0.15
2022-05-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0024463246735126265,252,0.15
2022-05-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005013670137102936,252,0.15
2022-05-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.028302917146352347,252,0.15
2022-05-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.02286978656225701,252,0.15
